created_at,sensor id,agv id,route id,ultrasonic_cm,distance to obstacle (cms),pir_detected,pir status,ir_detected,ir status,proximity alert (yes/no),collision warning (yes/no),robot position x,robot position y,speed (cm/sec),collision_risk_class,high_traffic_zone,obstacle_present,path_efficiency_score,navigation_action
2025-06-01 03:27:54,SENSOR_2,AGV_4,ROUTE_3,111.16,43.1,0,not detected,0,off,no,no,60.05,88.15,26.53,low,no,no,90.94,turn
2025-06-01 03:29:10,SENSOR_1,AGV_2,ROUTE_3,153.61,68.26,0,not detected,1,on,no,no,13.38,28.04,40.06,low,yes,yes,65.61,stop
2025-06-01 03:30:25,SENSOR_3,AGV_4,ROUTE_2,128.35,73.19,0,not detected,0,off,no,no,81.25,96.88,22.88,low,no,yes,74.08,slow
2025-06-01 03:31:41,SENSOR_2,AGV_5,ROUTE_3,28.42502331,75.78,1,detected,0,off,yes,yes,70.65,89.7,24.26,high,no,no,80.63,stop
2025-06-01 03:32:56,SENSOR_3,AGV_1,ROUTE_2,93.5,54.75,0,not detected,1,on,no,no,4.71,53.13,27.11,low,no,yes,85.11,stop
2025-06-01 03:34:12,SENSOR_2,AGV_4,ROUTE_3,24.87820508,11.03,1,detected,0,off,yes,no,82.78,6.07,35.54,high,no,no,74.04,slow
2025-06-01 03:35:28,SENSOR_1,AGV_5,ROUTE_1,142.82,70.69,0,not detected,1,on,no,no,55.49,39.95,28.26,low,yes,no,66.37,turn
2025-06-01 03:36:43,SENSOR_3,AGV_4,ROUTE_2,121.7,60.14,0,not detected,0,off,no,no,2.17,59.7,32.96,low,no,no,99.43,turn
2025-06-01 03:37:59,SENSOR_3,AGV_4,ROUTE_1,145.59,62.77,0,not detected,1,on,no,no,53.42,29.63,35.97,low,yes,no,81.77,stop
2025-06-01 03:39:14,SENSOR_2,AGV_5,ROUTE_3,127.31,50.88,1,detected,1,on,no,no,99.94,73.66,32.82,low,no,no,80.79,turn
2025-06-01 03:40:30,SENSOR_1,AGV_4,ROUTE_3,104.67,40.06,1,detected,1,on,no,no,92.96,67.97,25.44,low,no,no,84.44,stop
2025-06-01 03:41:46,SENSOR_1,AGV_1,ROUTE_3,24.62074536,70.11,1,detected,0,off,yes,yes,28.72,0.34,34.61,high,no,yes,90.76,stop
2025-06-01 03:43:01,SENSOR_3,AGV_4,ROUTE_1,33.27,26.62,0,not detected,1,on,yes,no,42.54,62.17,28.04,medium,yes,no,81.89,slow
2025-06-01 03:44:17,SENSOR_3,AGV_3,ROUTE_1,141.18,46.21,0,not detected,0,off,no,no,91.18,15.4,23.01,low,no,yes,80.14,turn
2025-06-01 03:45:32,SENSOR_3,AGV_4,ROUTE_1,26.58498313,68.43,1,detected,0,off,yes,yes,14.99,48.11,27.37,high,no,yes,79.88,stop
2025-06-01 03:46:48,SENSOR_1,AGV_2,ROUTE_3,38.14,42.52,1,detected,0,off,yes,no,98.19,38.68,29.19,medium,no,yes,87.29,slow
2025-06-01 03:48:04,SENSOR_3,AGV_4,ROUTE_1,22.1670829,53.68,1,detected,0,off,yes,no,28.28,24.9,16.21,high,yes,no,80.76,slow
2025-06-01 03:49:19,SENSOR_2,AGV_2,ROUTE_2,137.1,56.7,1,detected,1,on,no,no,51.62,59.48,32.66,low,no,yes,84.35,turn
2025-06-01 03:50:35,SENSOR_2,AGV_5,ROUTE_3,29.2209258,91.21,1,detected,0,off,yes,yes,88.44,27.87,28.42,high,no,no,87.59,stop
2025-06-01 03:51:50,SENSOR_1,AGV_2,ROUTE_3,82.38,73.22,0,not detected,1,on,no,no,55.35,21.25,22.02,low,yes,no,91.49,slow
2025-06-01 03:53:06,SENSOR_1,AGV_3,ROUTE_2,147.52,64.58,0,not detected,1,on,no,no,20.8,52.33,20,low,no,no,94.89,stop
2025-06-01 03:54:22,SENSOR_3,AGV_2,ROUTE_3,27.48,25.84,1,detected,0,off,yes,no,4.67,5.08,30.48,high,no,no,71.52,slow
2025-06-01 03:55:37,SENSOR_2,AGV_1,ROUTE_2,83.71410831,31.83,1,detected,0,off,no,no,28.47,66.48,26.72,low,no,no,81.78,turn
2025-06-01 03:56:53,SENSOR_1,AGV_3,ROUTE_2,147.52,64.58,0,not detected,1,on,no,no,20.8,52.33,20,low,no,no,94.89,stop
2025-06-01 03:58:08,SENSOR_1,AGV_2,ROUTE_3,118.16,57.93,0,not detected,0,off,no,no,14.13,34.3,29.18,low,yes,no,100,turn
2025-06-01 03:59:24,SENSOR_1,AGV_4,ROUTE_1,,56.44,0,not detected,0,off,no,no,38.44,9.44,24.39,low,no,no,96.18,turn
2025-06-01 04:00:40,SENSOR_1,AGV_5,ROUTE_2,68.34,68.3,1,detected,1,on,no,no,40.69,71.78,37.62,low,yes,no,66.97,slow
2025-06-01 04:01:55,SENSOR_1,AGV_3,ROUTE_1,80.4,47.34,1,detected,0,off,no,no,9.87,3.61,27.18,low,no,no,73.53,turn
2025-06-01 04:03:11,SENSOR_2,AGV_1,ROUTE_3,107.54,54.24,0,not detected,1,on,no,no,67.19,47.52,35.51,low,no,yes,88.83,turn
2025-06-01 04:04:26,SENSOR_2,AGV_1,ROUTE_1,143.15,71.24,0,not detected,1,on,no,no,46.99,8.43,29.48,low,no,no,93.27,slow
2025-06-01 04:05:42,SENSOR_1,AGV_5,ROUTE_2,74.98,50.13,0,not detected,1,on,no,no,43.01,96.7,26.94,low,no,no,78.91,turn
2025-06-01 04:06:58,SENSOR_3,AGV_4,ROUTE_1,37.12,33.91,0,not detected,1,on,yes,no,96.21,66.22,33.81,medium,no,no,71.72,slow
2025-06-01 04:08:13,SENSOR_3,AGV_3,ROUTE_3,82.33,67.31,0,not detected,0,off,no,no,96.03,50.62,33.21,low,yes,no,86.48,turn
2025-06-01 04:09:29,SENSOR_2,AGV_1,ROUTE_3,17.06940215,74.18,1,detected,0,off,yes,no,92.6,95.65,31.66,high,yes,no,90.73,slow
2025-06-01 04:10:44,SENSOR_3,AGV_4,ROUTE_1,27.21,19.44,0,not detected,0,off,yes,yes,15.61,48.34,27.55,high,no,yes,92.26,stop
2025-06-01 04:12:00,SENSOR_3,AGV_5,ROUTE_3,32.82,35.8,1,detected,0,off,yes,no,84.95,62.02,27.26,medium,no,no,80.34,slow
2025-06-01 04:13:16,SENSOR_2,AGV_4,ROUTE_3,538.3155611,44.25,1,detected,1,on,no,no,17.14,16.97,20.84,low,yes,yes,89.43,turn
2025-06-01 04:14:31,SENSOR_2,AGV_3,ROUTE_3,76.92,48.02,0,not detected,0,off,no,no,97.28,47.77,32.14,low,no,no,77.13,slow
2025-06-01 04:15:47,SENSOR_3,AGV_4,ROUTE_3,138.16,55.66,0,not detected,1,on,no,no,20.17,84.06,39,low,no,no,71.95,turn
2025-06-01 04:17:02,SENSOR_2,AGV_3,ROUTE_3,76.92,48.02,0,not detected,0,off,no,no,97.28,47.77,32.14,low,no,no,77.13,slow
2025-06-01 04:18:18,SENSOR_2,AGV_4,ROUTE_3,62.21,56.41,0,not detected,1,on,no,no,98.48,83.2,35.15,low,no,yes,77.44,slow
2025-06-01 04:19:34,SENSOR_1,AGV_1,ROUTE_3,39.14,39.04,0,not detected,0,off,yes,no,70.83,10.74,25.06,medium,no,no,82.01,slow
2025-06-01 04:20:49,SENSOR_3,AGV_3,ROUTE_2,24.44,26.67,0,not detected,1,on,yes,yes,59.1,23.31,27.65,high,no,no,82.92,stop
2025-06-01 04:22:05,SENSOR_1,AGV_5,ROUTE_3,21.88,12.27,0,not detected,1,on,yes,yes,45.74,55.32,28.54,high,yes,no,74.55,stop
2025-06-01 04:23:20,SENSOR_3,AGV_1,ROUTE_1,86.67,75.39,0,not detected,0,off,no,no,93,92.25,31.18,low,yes,no,91.49,turn
2025-06-01 04:24:36,SENSOR_3,AGV_5,ROUTE_1,37.64469763,29.48,1,detected,0,off,yes,no,46.16,87.76,32.51,medium,no,no,80.75,slow
2025-06-01 04:25:52,SENSOR_3,AGV_4,ROUTE_2,128.35,73.19,0,not detected,0,off,no,no,81.25,96.88,22.88,low,no,yes,74.08,slow
2025-06-01 04:27:07,SENSOR_2,AGV_5,ROUTE_3,29.2209258,91.21,1,detected,0,off,yes,yes,88.44,27.87,28.42,high,no,no,87.59,stop
2025-06-01 04:28:23,SENSOR_3,AGV_3,ROUTE_2,147.48,67.55,0,not detected,0,off,no,no,45.89,75.78,30.7,low,no,no,80.9,slow
2025-06-01 04:29:38,SENSOR_1,AGV_2,ROUTE_1,123.95,50.75,0,not detected,0,off,no,no,93.12,86.22,27.06,low,no,no,100,turn
2025-06-01 04:30:54,SENSOR_1,AGV_5,ROUTE_3,46.31646318,50.58,1,detected,0,off,no,no,93.18,81.18,24.8,medium,no,no,91.46,turn
2025-06-01 04:32:10,SENSOR_2,AGV_5,ROUTE_1,112.77,86.84,1,detected,0,off,no,no,2.71,70.36,26.33,low,no,no,80.8,slow
2025-06-01 04:33:25,SENSOR_3,AGV_3,ROUTE_2,113.18,28.61,0,not detected,0,off,no,no,36.64,1.52,35.59,low,no,yes,78.22,slow
2025-06-01 04:34:41,SENSOR_1,AGV_5,ROUTE_1,67.08,63.75,0,not detected,0,off,no,no,79.15,46.57,28.31,low,yes,yes,84.16,turn
2025-06-01 04:35:56,SENSOR_2,AGV_3,ROUTE_3,142.88,57.53,0,not detected,1,on,no,no,23.51,78.76,29.73,low,no,no,86.99,turn
2025-06-01 04:37:12,SENSOR_3,AGV_1,ROUTE_3,103.9,68.24,0,not detected,1,on,no,no,14.16,33.26,31.53,low,no,no,96.61,turn
2025-06-01 04:38:28,SENSOR_2,AGV_4,ROUTE_3,129.93,38.44,0,not detected,1,on,no,no,95.36,67.76,30.98,low,no,no,94.58,turn
2025-06-01 04:39:43,SENSOR_3,AGV_5,ROUTE_3,32.82,35.8,1,detected,0,off,yes,no,84.95,62.02,27.26,medium,no,no,80.34,slow
2025-06-01 04:40:59,SENSOR_1,AGV_1,ROUTE_3,174.91,77.91,1,detected,0,off,no,no,43.8,79.65,14.33,low,no,yes,89.69,stop
2025-06-01 04:42:14,SENSOR_1,AGV_4,ROUTE_3,145.05,66.2,0,not detected,0,off,no,no,23.42,35.09,32.8,low,no,no,89.98,stop
2025-06-01 04:43:30,SENSOR_1,AGV_4,ROUTE_2,185.69,89.27,0,not detected,0,off,no,no,56.08,59.43,27.33,low,no,yes,82.31,turn
2025-06-01 04:44:46,SENSOR_2,AGV_4,ROUTE_1,28.89,17.73,1,detected,1,on,yes,yes,59.49,2.15,35.19,high,no,yes,69.9,stop
2025-06-01 04:46:01,SENSOR_1,AGV_3,ROUTE_2,147.52,64.58,0,not detected,1,on,no,no,20.8,52.33,20,low,no,no,94.89,stop
2025-06-01 04:47:17,SENSOR_2,AGV_1,ROUTE_3,98.72,44.1,0,not detected,0,off,no,no,93.36,98.13,28.28,low,no,no,80.07,turn
2025-06-01 04:48:32,SENSOR_2,AGV_1,ROUTE_3,17.06940215,74.18,1,detected,0,off,yes,no,92.6,95.65,31.66,high,yes,no,90.73,slow
2025-06-01 04:49:48,SENSOR_2,AGV_2,ROUTE_3,83.78,72.23,1,detected,1,on,no,no,51.2,61.79,32.91,low,yes,yes,94.71,turn
2025-06-01 04:51:04,SENSOR_3,AGV_2,ROUTE_3,67.61,58.53,0,not detected,0,off,no,no,58.68,39.57,32.2,low,no,yes,93.81,stop
2025-06-01 04:52:19,SENSOR_2,AGV_5,ROUTE_2,27.82585131,66.5,1,detected,0,off,yes,no,45.58,71.96,31.05,high,no,no,100,slow
2025-06-01 04:53:35,SENSOR_1,AGV_3,ROUTE_1,126.39,52.09,0,not detected,1,on,no,no,2.03,76.9,27.27,low,no,no,78.88,turn
2025-06-01 04:54:50,SENSOR_2,AGV_2,ROUTE_2,35.66765791,87.41,1,detected,0,off,yes,no,2.55,67.14,30.3,medium,no,no,84.53,slow
2025-06-01 04:56:06,SENSOR_1,AGV_5,ROUTE_3,19.31220855,59.72,1,detected,0,off,yes,no,98.45,63.58,30.11,high,no,no,79.65,slow
2025-06-01 04:57:22,SENSOR_3,AGV_2,ROUTE_3,27.48,25.84,1,detected,0,off,yes,no,4.67,5.08,30.48,high,no,no,71.52,slow
2025-06-01 04:58:37,SENSOR_1,AGV_3,ROUTE_3,67.4,52.08,1,detected,1,on,no,no,46.04,31.3,28.63,low,no,yes,94.23,turn
2025-06-01 04:59:53,SENSOR_3,AGV_3,ROUTE_2,97.96,42.5,0,not detected,0,off,no,no,57.86,70.86,27.46,low,no,yes,100,slow
2025-06-01 05:01:08,SENSOR_3,AGV_3,ROUTE_1,152.24,55.92,1,detected,1,on,no,no,56.8,10.44,23.87,low,no,no,79.69,turn
2025-06-01 05:02:24,SENSOR_3,AGV_1,ROUTE_3,131.94,49.92,0,not detected,1,on,no,no,69.45,8.46,29.57,low,yes,no,79.15,stop
2025-06-01 05:03:40,SENSOR_2,AGV_2,ROUTE_1,71.46,36.9,0,not detected,0,off,no,no,39.62,13.67,29.41,low,no,no,84.21,stop
2025-06-01 05:04:55,SENSOR_3,AGV_4,ROUTE_2,148.58,52.77,0,not detected,0,off,no,no,10.01,32.94,30.89,low,no,no,75.66,turn
2025-06-01 05:06:11,SENSOR_1,AGV_2,ROUTE_1,157.15,65.84,0,not detected,0,off,no,no,24.35,33.24,27.88,low,no,no,69.39,stop
2025-06-01 05:07:26,SENSOR_1,AGV_4,ROUTE_2,119.76,70.92,0,not detected,1,on,no,no,82.21,65.27,18.67,low,no,yes,79.86,turn
2025-06-01 05:08:42,SENSOR_2,AGV_3,ROUTE_2,98.91,63.4,1,detected,0,off,no,no,71.68,72.31,27.8,low,no,no,73.99,turn
2025-06-01 05:09:58,SENSOR_3,AGV_1,ROUTE_2,149.83,60.57,0,not detected,1,on,no,no,31.91,61.22,29.41,low,no,no,97.92,turn
2025-06-01 05:11:13,SENSOR_3,AGV_5,ROUTE_3,39.38,44.02,0,not detected,1,on,yes,no,53.43,63.32,33.43,medium,no,yes,79.47,slow
2025-06-01 05:12:29,SENSOR_1,AGV_5,ROUTE_3,21.88,12.27,0,not detected,1,on,yes,yes,45.74,55.32,28.54,high,yes,no,74.55,stop
2025-06-01 05:13:44,SENSOR_2,AGV_4,ROUTE_3,62.21,56.41,0,not detected,1,on,no,no,98.48,83.2,35.15,low,no,yes,77.44,slow
2025-06-01 05:15:00,SENSOR_3,AGV_4,ROUTE_2,91.11,52.29,1,detected,0,off,no,no,33.34,56.75,29.77,low,no,no,73.7,turn
2025-06-01 05:16:16,SENSOR_3,AGV_1,ROUTE_2,140.75,71.28,1,detected,0,off,no,no,24.61,66.94,31.86,low,no,no,74.91,slow
2025-06-01 05:17:31,SENSOR_2,AGV_5,ROUTE_3,28.42502331,75.78,1,detected,0,off,yes,yes,70.65,89.7,24.26,high,no,no,80.63,stop
2025-06-01 05:18:47,SENSOR_3,AGV_4,ROUTE_2,90.21,86.13,0,not detected,1,on,no,no,17.26,38.28,27.87,low,no,yes,93,turn
2025-06-01 05:20:02,SENSOR_2,AGV_3,ROUTE_1,151,80.64,0,not detected,0,off,no,no,78.76,0.46,30.48,low,no,no,73.04,turn
2025-06-01 05:21:18,SENSOR_3,AGV_5,ROUTE_2,24.20619465,56.95,1,detected,0,off,yes,yes,46.43,36.71,20.15,high,no,no,84.88,stop
2025-06-01 05:22:34,SENSOR_2,AGV_4,ROUTE_1,71.72,61.76,0,not detected,0,off,no,no,35.31,85.54,34.81,low,no,no,100,turn
2025-06-01 05:23:49,SENSOR_2,AGV_4,ROUTE_1,49.5,38.18,0,not detected,0,off,no,no,95.85,37.98,36.07,medium,yes,yes,90.2,turn
2025-06-01 05:25:05,SENSOR_1,AGV_5,ROUTE_2,75.46,52.33,0,not detected,1,on,no,no,32.99,21.07,33.1,low,no,no,78.57,stop
2025-06-01 05:26:20,SENSOR_3,AGV_1,ROUTE_1,138.86,60.36,1,detected,0,off,no,no,65.16,29.06,33.48,low,no,no,88.02,stop
2025-06-01 05:27:36,SENSOR_3,AGV_2,ROUTE_3,80.59,47.29,0,not detected,0,off,no,no,3.46,42.66,32.1,low,no,no,91.98,turn
2025-06-01 05:28:52,SENSOR_3,AGV_5,ROUTE_2,139.46,70.35,0,not detected,0,off,no,no,4.12,85.67,23.68,low,no,no,98.65,turn
2025-06-01 05:30:07,SENSOR_3,AGV_1,ROUTE_2,167.35,81.21,1,detected,0,off,no,no,8.61,25.14,32.21,low,no,no,80.04,turn
2025-06-01 05:31:23,SENSOR_2,AGV_2,ROUTE_1,98.33,52.95,0,not detected,0,off,no,no,14.94,81.35,27.4,low,no,no,83.7,turn
2025-06-01 05:32:38,SENSOR_2,AGV_1,ROUTE_3,117.12,37.97,0,not detected,0,off,no,no,36.15,74.38,25.44,low,no,no,85.83,stop
2025-06-01 05:33:54,SENSOR_3,AGV_3,ROUTE_3,51.02,40.89,0,not detected,1,on,no,no,5.6,90.89,31.59,low,no,no,78.52,turn
2025-06-01 05:35:10,SENSOR_2,AGV_4,ROUTE_3,77.05,62.81,0,not detected,0,off,no,no,43.19,27.82,20.96,low,no,no,82.86,stop
2025-06-01 05:36:25,SENSOR_1,AGV_5,ROUTE_2,95.69468287,60.26,1,detected,0,off,no,no,90.91,17.89,31.94,low,no,no,80.14,turn
2025-06-01 05:37:41,SENSOR_2,AGV_1,ROUTE_3,121.92,45.33,0,not detected,0,off,no,no,52.53,8.27,34.4,low,no,no,86,turn
2025-06-01 05:38:56,SENSOR_3,AGV_4,ROUTE_2,110.99,54.36,0,not detected,1,on,no,no,47.83,62.51,29.4,low,no,no,83.44,stop
2025-06-01 05:40:12,SENSOR_3,AGV_3,ROUTE_2,24.44,26.67,0,not detected,1,on,yes,yes,59.1,23.31,27.65,high,no,no,82.92,stop
2025-06-01 05:41:28,SENSOR_3,AGV_2,ROUTE_2,38.45,36.3,0,not detected,0,off,yes,no,35.51,32.81,34.06,medium,no,no,81.02,slow
2025-06-01 05:42:43,SENSOR_3,AGV_2,ROUTE_1,177.43,75.84,0,not detected,0,off,no,no,91.53,17.07,28.78,low,no,yes,74.17,turn
2025-06-01 05:43:59,SENSOR_2,AGV_1,ROUTE_3,150.31,51.57,0,not detected,0,off,no,no,15.99,13.84,31.53,low,no,no,93.2,turn
2025-06-01 05:45:14,SENSOR_2,AGV_3,ROUTE_2,109.6787284,43.86,1,detected,0,off,no,no,25.07,33.14,26.01,low,no,no,82.87,slow
2025-06-01 05:46:30,SENSOR_1,AGV_3,ROUTE_1,66.2,67.14,0,not detected,0,off,no,no,64.19,17.6,24.62,low,no,no,87.01,slow
2025-06-01 05:47:46,SENSOR_3,AGV_3,ROUTE_3,37.92043932,44.68,1,detected,0,off,yes,no,36.74,14.85,28.83,medium,yes,no,91.1,slow
2025-06-01 05:49:01,SENSOR_2,AGV_2,ROUTE_2,88.91,46.83,0,not detected,1,on,no,no,33.55,6.73,29.8,low,yes,yes,75.27,turn
2025-06-01 05:50:17,SENSOR_2,AGV_5,ROUTE_3,28.42502331,75.78,1,detected,0,off,yes,yes,70.65,89.7,24.26,high,no,no,80.63,stop
2025-06-01 05:51:32,SENSOR_2,AGV_5,ROUTE_3,26.62991619,75.66,1,detected,0,off,yes,no,59.42,31.09,34.88,high,yes,yes,91.73,slow
2025-06-01 05:52:48,SENSOR_3,AGV_5,ROUTE_3,36.44,37.93,0,not detected,1,on,yes,no,60.69,74.51,33.77,medium,no,no,97.8,slow
2025-06-01 05:54:04,SENSOR_1,AGV_3,ROUTE_1,61.92,46.43,0,not detected,0,off,no,no,37.57,0.47,38.84,low,yes,no,77.49,turn
2025-06-01 05:55:19,SENSOR_2,AGV_3,ROUTE_3,73.1946875,96.55,1,detected,0,off,no,no,68.79,35.6,28.2,low,no,no,70.04,stop
2025-06-01 05:56:35,SENSOR_3,AGV_3,ROUTE_2,114.8261084,77.12,1,detected,0,off,no,no,48.77,45.66,27.85,low,no,yes,84.69,turn
2025-06-01 05:57:50,SENSOR_3,AGV_2,ROUTE_1,118.32,48.13,0,not detected,0,off,no,no,78.49,26.09,21.25,low,no,no,77.5,stop
2025-06-01 05:59:06,SENSOR_1,AGV_2,ROUTE_1,88.41,58.05,0,not detected,1,on,no,no,76.28,29.89,35.18,low,no,no,82.57,turn
2025-06-01 06:00:22,SENSOR_3,AGV_2,ROUTE_3,37.6,26.77,1,detected,0,off,yes,no,22.7,99.4,31.05,medium,no,yes,80.61,slow
2025-06-01 06:01:37,SENSOR_1,AGV_5,ROUTE_2,145.73,83.53,0,not detected,1,on,no,no,48.47,23.42,23.86,low,no,no,74.05,stop
2025-06-01 06:02:53,SENSOR_2,AGV_4,ROUTE_3,186.37,79.26,0,not detected,0,off,no,no,27.2,10.07,31.7,low,no,yes,86.52,turn
2025-06-01 06:04:08,SENSOR_1,AGV_4,ROUTE_3,83.37,47.68,0,not detected,0,off,no,no,16.08,75.07,27.29,low,no,no,79.99,turn
2025-06-01 06:05:24,SENSOR_1,AGV_3,ROUTE_2,147.52,64.58,0,not detected,1,on,no,no,20.8,52.33,20,low,no,no,94.89,stop
2025-06-01 06:06:40,SENSOR_3,AGV_1,ROUTE_3,136.94,65.56,0,not detected,0,off,no,no,27.56,18.49,25.45,low,no,no,78.36,turn
2025-06-01 06:07:55,SENSOR_1,AGV_4,ROUTE_1,66.4,49.1,1,detected,0,off,no,no,22.32,48.58,24.4,low,no,yes,80.32,turn
2025-06-01 06:09:11,SENSOR_3,AGV_1,ROUTE_2,29.05186733,69.57,1,detected,0,off,yes,yes,41.99,75.33,31.98,high,no,no,90.21,stop
2025-06-01 06:10:26,SENSOR_2,AGV_3,ROUTE_1,116.6,54.63,0,not detected,0,off,no,no,95.47,37.55,36.48,low,no,no,91.35,slow
2025-06-01 06:11:42,SENSOR_2,AGV_2,ROUTE_2,31.18903827,58.46,1,detected,0,off,yes,no,53.74,37.45,26.69,medium,no,yes,88.54,slow
2025-06-01 06:12:58,SENSOR_3,AGV_4,ROUTE_1,124.85,71.4,0,not detected,1,on,no,no,73.56,52.35,33.69,low,no,no,80.99,slow
2025-06-01 06:14:13,SENSOR_3,AGV_2,ROUTE_1,112.26,91.78,0,not detected,0,off,no,no,69.64,50.85,30.3,low,no,no,99.85,stop
2025-06-01 06:15:29,SENSOR_3,AGV_4,ROUTE_3,136.9,73.7,0,not detected,0,off,no,no,76.65,73.52,29.27,low,no,no,93.58,turn
2025-06-01 06:16:44,SENSOR_3,AGV_5,ROUTE_3,,46.45,0,not detected,0,off,no,no,73.97,74.07,16.01,low,no,yes,85.32,turn
2025-06-01 06:18:00,SENSOR_2,AGV_1,ROUTE_3,133.12,76.31,0,not detected,1,on,no,no,81.58,9.68,33.48,low,no,yes,100,turn
2025-06-01 06:19:16,SENSOR_2,AGV_2,ROUTE_2,137.55,51.06,1,detected,1,on,no,no,79.07,16.14,28.67,low,no,no,100,turn
2025-06-01 06:20:31,SENSOR_3,AGV_2,ROUTE_1,58.49,46.3,0,not detected,1,on,no,no,75.74,20.24,29.85,low,no,yes,85.72,turn
2025-06-01 06:21:47,SENSOR_3,AGV_2,ROUTE_2,80.56,63.41,0,not detected,1,on,no,no,20.35,80.98,39.05,low,no,no,89.97,turn
2025-06-01 06:23:02,SENSOR_3,AGV_2,ROUTE_3,27.48,25.84,1,detected,0,off,yes,no,4.67,5.08,30.48,high,no,no,71.52,slow
2025-06-01 06:24:18,SENSOR_1,AGV_3,ROUTE_2,144.94,78.55,1,detected,1,on,no,no,76.29,16.63,31.8,low,no,no,96.61,stop
2025-06-01 06:25:34,SENSOR_2,AGV_3,ROUTE_2,170.09,69.81,0,not detected,0,off,no,no,38.52,65.81,30.1,low,no,no,90.76,turn
2025-06-01 06:26:49,SENSOR_1,AGV_1,ROUTE_3,24.62074536,70.11,1,detected,0,off,yes,yes,28.72,0.34,34.61,high,no,yes,90.76,stop
2025-06-01 06:28:05,SENSOR_2,AGV_3,ROUTE_1,71.24,41.58,0,not detected,0,off,no,no,22.44,97.57,26.81,low,no,no,80.41,turn
2025-06-01 06:29:20,SENSOR_3,AGV_3,ROUTE_3,127.56,69,1,detected,1,on,no,no,0.46,25.48,31.69,low,no,no,100,turn
2025-06-01 06:30:36,SENSOR_1,AGV_2,ROUTE_3,38.14,42.52,1,detected,0,off,yes,no,98.19,38.68,29.19,medium,no,yes,87.29,slow
2025-06-01 06:31:52,SENSOR_1,AGV_4,ROUTE_1,31.6436465,37.21,1,detected,0,off,yes,no,93.8,10.01,24.37,medium,no,no,79.36,slow
2025-06-01 06:33:07,SENSOR_2,AGV_5,ROUTE_2,39.02528655,73.17,1,detected,0,off,yes,no,36.11,35.44,29.49,medium,no,yes,100,slow
2025-06-01 06:34:23,SENSOR_3,AGV_1,ROUTE_1,138.86,60.36,1,detected,0,off,no,no,65.16,29.06,33.48,low,no,no,88.02,stop
2025-06-01 06:35:38,SENSOR_2,AGV_3,ROUTE_3,,34.49,1,detected,0,off,no,no,36.16,98.74,38.9,low,no,no,73.71,turn
2025-06-01 06:36:54,SENSOR_1,AGV_2,ROUTE_2,166.84,94.1,1,detected,0,off,no,no,20.69,90.11,26.55,low,yes,no,71.07,slow
2025-06-01 06:38:10,SENSOR_3,AGV_2,ROUTE_3,27.48,25.84,1,detected,0,off,yes,no,4.67,5.08,30.48,high,no,no,71.52,slow
2025-06-01 06:39:25,SENSOR_2,AGV_3,ROUTE_1,76.07,81.69,0,not detected,0,off,no,no,76.08,2.25,32.19,low,no,no,98.31,turn
2025-06-01 06:40:41,SENSOR_3,AGV_2,ROUTE_2,87.3,81.18,0,not detected,0,off,no,no,28.98,48.86,38.4,low,no,no,84.5,turn
2025-06-01 06:41:56,SENSOR_2,AGV_2,ROUTE_1,,40.75,1,detected,0,off,no,no,86.21,70.13,35.43,low,no,no,94.47,turn
2025-06-01 06:43:12,SENSOR_3,AGV_3,ROUTE_3,71.51,62.96,0,not detected,1,on,no,no,46.32,2.27,25.88,low,no,no,86.29,turn
2025-06-01 06:44:28,SENSOR_1,AGV_2,ROUTE_2,75.77,23.63,1,detected,1,on,no,no,81.33,40.99,24.84,low,yes,no,84.33,turn
2025-06-01 06:45:43,SENSOR_2,AGV_5,ROUTE_3,101.8,81.55,0,not detected,0,off,no,no,13.29,27.63,28.03,low,no,no,92.99,stop
2025-06-01 06:46:59,SENSOR_1,AGV_2,ROUTE_2,96.93,19.14,1,detected,0,off,no,no,6.9,36.23,39.14,low,yes,yes,83.3,slow
2025-06-01 06:48:14,SENSOR_1,AGV_4,ROUTE_3,145.05,66.2,0,not detected,0,off,no,no,23.42,35.09,32.8,low,no,no,89.98,stop
2025-06-01 06:49:30,SENSOR_3,AGV_5,ROUTE_2,103.66,54.99,0,not detected,1,on,no,no,39.95,94.14,30.96,low,yes,yes,81.39,turn
2025-06-01 06:50:46,SENSOR_1,AGV_4,ROUTE_1,22.8233202,68.61,1,detected,0,off,yes,yes,55.53,27.44,29.27,high,yes,no,71.9,stop
2025-06-01 06:52:01,SENSOR_3,AGV_2,ROUTE_1,16.77385787,70.75,1,detected,0,off,yes,yes,78.35,25.64,18.38,high,no,no,74.46,stop
2025-06-01 06:53:17,SENSOR_3,AGV_3,ROUTE_3,95.03,62.69,1,detected,1,on,no,no,11.59,22.29,40.93,low,no,yes,78.12,stop
2025-06-01 06:54:32,SENSOR_3,AGV_3,ROUTE_3,119.7,58.96,0,not detected,1,on,no,no,3.64,97,20.42,low,no,no,95.56,stop
2025-06-01 06:55:48,SENSOR_1,AGV_4,ROUTE_3,104.67,40.06,1,detected,1,on,no,no,92.96,67.97,25.44,low,no,no,84.44,stop
2025-06-01 06:57:04,SENSOR_3,AGV_5,ROUTE_1,68.94096384,53.81,1,detected,0,off,no,no,61.11,2.88,27.73,low,no,no,91.25,turn
